,docno,qid,rank,score,new_score
4883,106_s481,q7,19710.0,5,
4884,106_s1314,q7,19711.0,5,
4885,106_hr3871,q7,19714.0,5,
4886,106_s622,q7,19715.0,5,
4887,106_hr5432,q7,19721.0,5,
4888,106_hr5065,q7,19724.0,5,
4889,106_hr5056,q7,19727.0,5,
4890,106_s2451,q7,19728.0,5,
4891,106_hr1792,q7,19730.0,5,
4892,106_hr4544,q7,19734.0,5,
4893,106_hr2126,q7,19745.0,5,
4894,106_hr5293,q7,19772.0,5,
4895,106_s640,q7,19778.0,5,
4896,106_s2061,q7,19786.0,5,
4897,106_s3206,q7,19790.0,5,
4898,106_s3188,q7,19795.0,5,
4899,106_s3162,q7,19804.0,5,
4900,106_hr4108,q7,19805.0,5,
4901,106_hr4033,q7,19815.0,5,
4902,106_s1874,q7,19820.0,5,
4903,106_s2390,q7,19831.0,5,
4904,106_hr764,q7,19836.0,5,
4905,106_s3164,q7,19837.0,5,
4906,106_hr3458,q7,19842.0,5,
4907,106_hr1238,q7,19845.0,5,
4908,106_s2324,q7,19850.0,5,
4909,106_hr238,q7,19857.0,5,
4910,106_s1760,q7,19868.0,5,
4911,106_s1306,q7,19873.0,5,
4912,106_hr4293,q7,19876.0,5,
4913,106_hr1426,q7,19882.0,5,
4914,106_hr2913,q7,19885.0,5,
4915,106_hr4493,q7,19889.0,5,
4916,106_s3124,q7,19891.0,5,
4917,106_s845,q7,19907.0,5,
4918,106_s844,q7,19915.0,5,
4919,106_s996,q7,19922.0,5,
4920,106_s768,q7,19934.0,5,
4921,106_s2064,q7,19937.0,5,
4922,106_s994,q7,19942.0,5,
4923,106_hr1659,q7,19943.0,5,
4924,106_hr4244,q7,19950.0,5,
4925,106_s606,q7,19953.0,5,
4926,106_s3220,q7,19954.0,5,
4927,106_hr5326,q7,19956.0,5,
4928,106_s726,q7,19957.0,5,
4929,106_s1196,q7,19967.0,5,
4930,106_s2050,q7,19969.0,5,
4931,106_s1360,q7,19973.0,5,
4932,106_hr5608,q7,19975.0,5,
4933,106_hr1080,q7,19976.0,5,
4934,106_s3009,q7,19977.0,5,
4935,106_hr2564,q7,19981.0,5,
4936,106_s704,q7,19982.0,5,
4937,106_hr5429,q7,19988.0,5,
4938,106_s3191,q7,19989.0,5,
4939,106_hr4419,q7,19991.0,5,
4940,106_s1865,q7,19992.0,5,
4941,106_s1920,q7,19995.0,5,
4942,106_hr4403,q7,19997.0,5,
4943,106_hr2594,q7,20001.0,5,
4944,106_hr1895,q7,20002.0,5,
4945,106_hr894,q7,20009.0,5,
4946,106_hr1349,q7,20011.0,5,
4947,106_hr4319,q7,20015.0,5,
4948,106_hr1726,q7,20030.0,5,
4949,106_s1083,q7,20033.0,5,
4950,106_s1754,q7,20039.0,5,
4951,106_s2270,q7,20049.0,5,
4952,106_s1773,q7,20053.0,5,
4953,106_hr1032,q7,20054.0,5,
4954,106_hr3987,q7,20065.0,5,
4955,106_hr4553,q7,20068.0,5,
4956,106_s2612,q7,20072.0,5,
4957,106_s1898,q7,20087.0,5,
4958,106_hr3209,q7,20089.0,5,
4959,106_hr986,q7,20093.0,5,
4960,106_s783,q7,20096.0,5,
4961,106_hr809,q7,20115.0,5,
4962,106_s1508,q7,20122.0,5,
4963,106_s3066,q7,20123.0,5,
4964,106_hr1424,q7,20124.0,5,
4965,106_hr1898,q7,20127.0,5,
4966,106_hr1903,q7,20144.0,5,
4967,106_hr902,q7,20147.0,5,
4968,106_hr4519,q7,20152.0,5,
4969,106_hr2436,q7,20153.0,5,
4970,106_hr3333,q7,20155.0,5,
4971,106_s2440,q7,20156.0,5,
4972,106_hr2905,q7,20157.0,5,
4973,106_hr2410,q7,20158.0,5,
4974,106_hr1093,q7,20159.0,5,
4975,106_hr5433,q7,20160.0,5,
4976,106_hr5227,q7,20162.0,5,
4977,106_s3252,q7,20166.0,5,
4978,106_s2699,q7,20176.0,5,
4979,106_s1917,q7,20185.0,5,
4980,106_s560,q7,20186.0,5,
4981,106_hr1625,q7,20187.0,5,
4982,106_s1171,q7,20208.0,5,
4983,106_hr2105,q7,20218.0,5,
4984,106_s2310,q7,20238.0,5,
4985,106_hr1228,q7,20249.0,5,
4986,106_s1673,q7,20254.0,5,
4987,106_s2328,q7,20256.0,5,
4988,106_hr4249,q7,20261.0,5,
4989,106_hr2382,q7,20268.0,5,
4990,106_hr5158,q7,20271.0,5,
4991,106_s668,q7,20272.0,5,
4992,106_s954,q7,20284.0,5,
4993,106_s656,q7,20301.0,5,
4994,106_s1808,q7,20302.0,5,
4995,106_hr3825,q7,20310.0,5,
4996,106_hr3317,q7,20314.0,5,
4997,106_s1721,q7,20325.0,5,
4998,106_hr3465,q7,20330.0,5,
4999,106_s250,q7,20331.0,5,
5000,106_s1443,q7,20333.0,5,
5001,106_s991,q7,20336.0,5,
5002,106_hr2462,q7,20337.0,5,
5003,106_hr5035,q7,20339.0,5,
5004,106_hr304,q7,20343.0,5,
5005,106_hr5122,q7,20356.0,5,
5006,106_s1319,q7,20358.0,5,
5007,106_s1627,q7,20364.0,5,
5008,106_hr2531,q7,20365.0,5,
5009,106_hr3165,q7,20381.0,5,
5010,106_s3025,q7,20507.0,5,
5011,106_hr243,q7,20540.0,5,
5012,106_hr1670,q7,20574.0,5,
5013,106_hr2876,q7,20591.0,5,
5014,106_s699,q7,20592.0,5,
5015,106_hr3770,q7,20593.0,5,
5016,106_s2389,q7,20597.0,5,
5017,106_s596,q7,20598.0,5,
5018,106_hr2421,q7,20608.0,5,
5019,106_s1579,q7,20615.0,5,
5020,106_hr3617,q7,20618.0,5,
5021,106_hr2109,q7,20619.0,5,
5022,106_hr2257,q7,20628.0,5,
5023,106_hr5020,q7,20629.0,5,
5024,106_hr4329,q7,20635.0,5,
5025,106_hr3862,q7,20636.0,5,
5026,106_s981,q7,20645.0,5,
5027,106_hr4347,q7,20648.0,5,
5028,106_s1545,q7,20652.0,5,
5029,106_s1899,q7,20671.0,5,
5030,106_hr1910,q7,20697.0,5,
5031,106_hr109,q7,20698.0,5,
5032,106_hr4663,q7,20700.0,5,
5033,106_hr612,q7,20714.0,5,
5034,106_s411,q7,20716.0,5,
5035,106_hr3626,q7,20717.0,5,
5036,106_hr2162,q7,20747.0,5,
5037,106_s301,q7,20753.0,5,
5038,106_hr492,q7,20758.0,5,
5039,106_hr1681,q7,20759.0,5,
5040,106_hr2916,q7,20785.0,5,
5041,106_s1745,q7,20789.0,5,
5042,106_hr2673,q7,20790.0,5,
5043,106_hr3380,q7,20791.0,5,
5044,106_hr2678,q7,20792.0,5,
5045,106_s975,q7,20793.0,5,
5046,106_hr1790,q7,20823.0,5,
5047,106_hr4891,q7,20831.0,5,
5048,106_hr3212,q7,20865.0,5,
5049,106_s1001,q7,20866.0,5,
5050,106_s1941,q7,20867.0,5,
5051,106_hr3272,q7,20868.0,5,
5052,106_hr699,q7,20870.0,5,
5053,106_s149,q7,20872.0,5,
5054,106_hr1233,q7,20878.0,5,
5055,106_hr4659,q7,20910.0,5,
5056,106_hr1997,q7,20911.0,5,
5057,106_hr1556,q7,20912.0,5,
5058,106_s2666,q7,20927.0,5,
5059,106_hr3210,q7,20929.0,5,
5060,106_hr3561,q7,20933.0,5,
5061,106_hr1512,q7,20935.0,5,
5062,106_s970,q7,20946.0,5,
5063,106_hr5015,q7,20956.0,5,
5064,106_s319,q7,20962.0,5,
5065,106_s2092,q7,20963.0,5,
5066,106_hr4127,q7,20968.0,5,
5067,106_hr218,q7,20979.0,5,
5068,106_hr4246,q7,20980.0,5,
5069,106_hr3172,q7,20982.0,5,
5070,106_hr4248,q7,20983.0,5,
5071,106_s3079,q7,20993.0,5,
5072,106_s2756,q7,20997.0,5,
5073,106_s2326,q7,21000.0,5,
5074,106_s1850,q7,21008.0,5,
5075,106_s1514,q7,21012.0,5,
5076,106_s969,q7,21015.0,5,
5077,106_s1427,q7,21024.0,5,
5078,106_hr3048,q7,21025.0,5,
5079,106_s2516,q7,21027.0,5,
5080,106_hr3028,q7,21028.0,5,
5081,106_s271,q7,21031.0,5,
5082,106_s3254,q7,21032.0,5,
5083,106_hr4343,q7,21036.0,5,
5084,106_hr5561,q7,21039.0,5,
5085,106_hr5439,q7,21040.0,5,
5086,106_s2875,q7,21045.0,5,
5087,106_hr3147,q7,21053.0,5,
5088,106_hr2761,q7,21056.0,5,
5089,106_s1470,q7,21058.0,5,
5090,106_s848,q7,21062.0,5,
5091,106_s1252,q7,21063.0,5,
5092,106_hr650,q7,21067.0,5,
5093,106_hr4146,q7,21070.0,5,
5094,106_hr5154,q7,21072.0,5,
5095,106_s1353,q7,21073.0,5,
5096,106_hr5479,q7,21078.0,5,
5097,106_hr5333,q7,21080.0,5,
5098,106_hr5240,q7,21081.0,5,
5099,106_s2574,q7,21084.0,5,
5100,106_s2554,q7,21085.0,5,
5101,106_s2517,q7,21086.0,5,
5102,106_s2393,q7,21088.0,5,
5103,106_hr3251,q7,21092.0,5,
5104,106_hr2882,q7,21093.0,5,
5105,106_s1249,q7,21098.0,5,
5106,106_s1169,q7,21100.0,5,
5107,106_s338,q7,21101.0,5,
5108,106_hr501,q7,21104.0,5,
5109,106_hr1581,q7,21107.0,5,
5110,106_s2761,q7,21108.0,5,
5111,106_s324,q7,21110.0,5,
5112,106_hr3150,q7,21111.0,5,
5113,106_hr5623,q7,21114.0,5,
5114,106_s3144,q7,21117.0,5,
5115,106_s3100,q7,21118.0,5,
5116,106_hr4105,q7,21120.0,5,
5117,106_s3070,q7,21121.0,5,
5118,106_s2820,q7,21124.0,5,
5119,106_hr2381,q7,21132.0,5,
5120,106_hr1570,q7,21134.0,5,
5121,106_s1005,q7,21136.0,5,
5122,106_s873,q7,21137.0,5,
5123,106_s653,q7,21138.0,5,
5124,106_hr5253,q7,21146.0,5,
5125,106_hr1686,q7,21147.0,5,
5126,106_hr2367,q7,21148.0,5,
5127,106_s2463,q7,21152.0,5,
5128,106_s1220,q7,21153.0,5,
5129,106_s2236,q7,21158.0,5,
5130,106_hr4738,q7,21160.0,5,
5131,106_s1006,q7,21171.0,5,
5132,106_s718,q7,21173.0,5,
5133,106_hr5094,q7,21179.0,5,
5134,106_s2817,q7,21181.0,5,
5135,106_hr3407,q7,21182.0,5,
5136,106_s2259,q7,21186.0,5,
5137,106_hr3139,q7,21190.0,5,
5138,106_s669,q7,21191.0,5,
5139,106_s971,q7,21196.0,5,
5140,106_s219,q7,21201.0,5,
5141,106_hr4697,q7,21203.0,5,
5142,106_hr4737,q7,21205.0,5,
5143,106_s3180,q7,21208.0,5,
5144,106_hr5196,q7,21210.0,5,
5145,106_s2367,q7,21213.0,5,
5146,106_hr2316,q7,21217.0,5,
5147,106_s1197,q7,21220.0,5,
5148,106_hr1769,q7,21222.0,5,
5149,106_hr445,q7,21224.0,5,
5150,106_hr2634,q7,21225.0,5,
5151,106_s3129,q7,21229.0,5,
5152,106_s2934,q7,21233.0,5,
5153,106_hr4586,q7,21236.0,5,
5154,106_hr3524,q7,21240.0,5,
5155,106_hr3116,q7,21241.0,5,
5156,106_hr3310,q7,21242.0,5,
5157,106_s1472,q7,21245.0,5,
5158,106_hr2982,q7,21246.0,5,
5159,106_hr881,q7,21247.0,5,
5160,106_hr1855,q7,21248.0,5,
5161,106_hr1250,q7,21250.0,5,
5162,106_hr191,q7,21252.0,5,
5163,106_hr3879,q7,21254.0,5,
5164,106_hr5142,q7,21258.0,5,
5165,106_hr5350,q7,21260.0,5,
5166,106_s3139,q7,21261.0,5,
5167,106_s3074,q7,21263.0,5,
5168,106_s3069,q7,21264.0,5,
5169,106_hr4862,q7,21266.0,5,
5170,106_hr4453,q7,21267.0,5,
5171,106_s2242,q7,21268.0,5,
5172,106_s2405,q7,21271.0,5,
5173,106_hr3569,q7,21272.0,5,
5174,106_hr3141,q7,21275.0,5,
5175,106_s1709,q7,21277.0,5,
5176,106_s1222,q7,21281.0,5,
5177,106_hr1269,q7,21285.0,5,
5178,106_s679,q7,21287.0,5,
5179,106_s226,q7,21291.0,5,
5180,106_hr5544,q7,21295.0,5,
5181,106_hr5147,q7,21296.0,5,
5182,106_hr4757,q7,21299.0,5,
5183,106_s2501,q7,21300.0,5,
5184,106_hr4282,q7,21302.0,5,
5185,106_s2271,q7,21304.0,5,
5186,106_hr3300,q7,21305.0,5,
5187,106_hr3413,q7,21306.0,5,
5188,106_s1891,q7,21307.0,5,
5189,106_hr3046,q7,21309.0,5,
5190,106_hr906,q7,21310.0,5,
5191,106_hr2999,q7,21311.0,5,
5192,106_s1272,q7,21312.0,5,
5193,106_s1642,q7,21314.0,5,
5194,106_s1213,q7,21315.0,5,
5195,106_s1189,q7,21316.0,5,
5196,106_hr30,q7,21320.0,5,
5197,106_s2599,q7,21331.0,5,
5198,106_s2004,q7,21332.0,5,
5199,106_hr2100,q7,21335.0,5,
5200,106_hr2655,q7,21337.0,5,
5201,106_hr2548,q7,21338.0,5,
5202,106_hr1506,q7,21342.0,5,
5203,106_hr39,q7,21343.0,5,
5204,106_s702,q7,21344.0,5,
5205,106_hr4520,q7,21348.0,5,
5206,106_s1273,q7,21350.0,5,
5207,106_hr1684,q7,21357.0,5,
5208,106_hr1168,q7,21363.0,5,
5209,106_s1692,q7,21366.0,5,
5210,106_hr5057,q7,21369.0,5,
5211,106_hr5182,q7,21370.0,5,
5212,106_hr4593,q7,21373.0,5,
5213,106_hr583,q7,21403.0,5,
5214,106_hr515,q7,21407.0,5,
5215,106_s910,q7,21410.0,5,
5216,106_hr773,q7,21411.0,5,
5217,106_s1707,q7,21415.0,5,
5218,106_hr3485,q7,21425.0,5,
5219,106_s2677,q7,21426.0,5,
5220,106_hr2242,q7,21429.0,5,
5221,106_hr1271,q7,21433.0,5,
5222,106_s2712,q7,21436.0,5,
5223,106_hr3378,q7,21442.0,5,
5224,106_hr15,q7,21448.0,5,
5225,106_hr2631,q7,21457.0,5,
5226,106_hr438,q7,21466.0,5,
5227,106_hr2910,q7,21477.0,5,
5228,106_s870,q7,21500.0,5,
5229,106_s2950,q7,21501.0,5,
5230,106_hr2166,q7,21503.0,5,
5231,106_s800,q7,21512.0,5,
5232,106_hr1788,q7,21513.0,5,
5233,106_hr730,q7,21515.0,5,
5234,106_hr2121,q7,21518.0,5,
5235,106_s2412,q7,21529.0,5,
5236,106_s1639,q7,21530.0,5,
5237,106_hr1304,q7,21591.0,5,
5238,106_hr2280,q7,21635.0,5,
5239,113_hr4249,q8,14.0,1,
5240,111_hr5012,q8,37.0,2,
5241,111_s3292,q8,49.0,3,
5242,108_s2917,q8,91.0,4,
5243,103_hr1527,q8,133.0,5,
5244,114_hr7,q9,0.0,1,
5245,114_hr3515,q9,3.0,1,
5246,114_s2066,q9,12.0,1,
5247,114_s1603,q9,17.0,1,
5248,114_hr492,q9,20.0,1,
5249,114_hr448,q9,23.0,1,
5250,114_s2927,q9,31.0,1,
5251,114_s304,q9,60.0,1,
5252,114_hr3498,q9,80.0,1,
5253,114_hr6503,q9,89.0,1,
5254,114_hr2621,q9,90.0,1,
5255,114_s2131,q9,109.0,1,
5256,113_hr3932,q9,126.0,1,
5257,113_s946,q9,127.0,1,
5258,113_s1696,q9,145.0,1,
5259,113_s32,q9,148.0,1,
5260,113_s1204,q9,159.0,1,
5261,113_s1670,q9,166.0,1,
5262,113_hr4731,q9,175.0,1,
5263,113_s2876,q9,188.0,1,
5264,112_hr2299,q9,232.0,1,
5265,112_s906,q9,233.0,1,
5266,112_hr1232,q9,235.0,1,
5267,112_hr3130,q9,242.0,1,
5268,112_s1484,q9,249.0,1,
5269,112_hr358,q9,250.0,1,
5270,112_s1904,q9,271.0,2,
5271,112_hr6079,q9,285.0,2,
5272,112_hr958,q9,289.0,2,
5273,112_hr3982,q9,291.0,2,
5274,112_s2092,q9,295.0,2,
5275,111_hr5939,q9,337.0,2,
5276,111_hr5111,q9,343.0,2,
5277,111_hr649,q9,346.0,2,
5278,111_hr1822,q9,362.0,2,
5279,111_hr5961,q9,372.0,2,
5280,111_hr20,q9,376.0,2,
5281,111_s3357,q9,401.0,2,
5282,111_hr5424,q9,440.0,2,
5283,110_hr1063,q9,444.0,2,
5284,110_hr1457,q9,445.0,2,
5285,110_s2075,q9,453.0,2,
5286,110_s2543,q9,456.0,2,
5287,110_hr2604,q9,465.0,2,
5288,110_hr1964,q9,485.0,2,
5289,110_s2108,q9,489.0,2,
5290,110_hr464,q9,494.0,2,
5291,110_s1240,q9,505.0,2,
5292,110_hr2564,q9,511.0,2,
5293,110_hr20,q9,515.0,2,
5294,110_s2479,q9,517.0,2,
5295,110_hr3544,q9,521.0,3,
5296,109_s403,q9,549.0,3,
5297,109_s8,q9,558.0,3,
5298,109_hr4736,q9,567.0,3,
5299,109_s755,q9,572.0,3,
5300,109_hr5795,q9,573.0,3,
5301,109_hr2541,q9,583.0,3,
5302,109_hr2928,q9,594.0,3,
5303,109_hr4188,q9,597.0,3,
5304,109_s3945,q9,598.0,3,
5305,109_hr3444,q9,608.0,3,
5306,109_hr2811,q9,611.0,3,
5307,109_hr6231,q9,623.0,3,
5308,109_hr2428,q9,625.0,3,
5309,109_hr4014,q9,632.0,3,
5310,108_s1104,q9,665.0,3,
5311,108_s851,q9,669.0,3,
5312,108_hr195,q9,676.0,3,
5313,108_hr1997,q9,682.0,3,
5314,108_s2219,q9,685.0,3,
5315,108_hr3719,q9,697.0,3,
5316,108_hr1196,q9,700.0,3,
5317,108_hr2527,q9,703.0,3,
5318,108_hr4377,q9,704.0,3,
5319,108_hr3810,q9,708.0,3,
5320,108_hr3633,q9,710.0,3,
5321,108_hr3446,q9,722.0,4,
5322,108_s2917,q9,740.0,4,
5323,107_s2271,q9,774.0,4,
5324,107_hr2805,q9,775.0,4,
5325,107_hr476,q9,781.0,4,
5326,107_hr3916,q9,793.0,4,
5327,107_hr5293,q9,794.0,4,
5328,107_hr3686,q9,796.0,4,
5329,107_hr503,q9,799.0,4,
5330,107_s480,q9,800.0,4,
5331,107_s1990,q9,812.0,4,
5332,107_hr361,q9,826.0,4,
5333,107_hr2096,q9,828.0,4,
5334,107_hr1644,q9,830.0,4,
5335,107_hr5447,q9,833.0,4,
5336,106_s1692,q9,871.0,4,
5337,106_s1382,q9,898.0,4,
5338,106_hr2511,q9,903.0,4,
5339,106_hr2436,q9,904.0,4,
5340,106_s1673,q9,907.0,4,
5341,106_hr1304,q9,909.0,4,
5342,106_hr895,q9,934.0,4,
5343,106_s2380,q9,952.0,4,
5344,106_hr3634,q9,954.0,4,
5345,106_hr3891,q9,958.0,4,
5346,105_hr2570,q9,1012.0,5,
5347,105_s2497,q9,1014.0,5,
5348,105_s2380,q9,1029.0,5,
5349,105_hr1398,q9,1043.0,5,
5350,105_hr2362,q9,1087.0,5,
5351,105_s938,q9,1089.0,5,
5352,105_s304,q9,1092.0,5,
5353,105_s766,q9,1097.0,5,
5354,105_s1418,q9,1105.0,5,
5355,104_hr776,q9,1150.0,5,
5356,104_s979,q9,1153.0,5,
5357,104_s1209,q9,1155.0,5,
5358,104_hr1849,q9,1201.0,5,
5359,104_hr833,q9,1203.0,5,
5360,104_hr2136,q9,1217.0,5,
5361,103_s636,q9,1277.0,5,
5362,103_hr670,q9,1278.0,5,
5363,103_hr796,q9,1279.0,5,
5364,103_hr26,q9,1284.0,5,
5365,103_s25,q9,1289.0,5,
5366,103_hr1175,q9,1290.0,5,
5367,103_hr4999,q9,1293.0,5,
5368,103_hr2232,q9,1336.0,5,
5369,103_hr3313,q9,1351.0,5,
5370,103_s222,q9,1368.0,5,
5371,103_s1571,q9,1370.0,5,
5372,114_hr2736,q11,5.0,1,
5373,114_s2131,q11,9.0,1,
5374,113_hr4170,q11,15.0,2,
5375,110_s2859,q11,38.0,3,
5376,107_hr5243,q11,63.0,3,
5377,107_s1787,q11,64.0,4,
5378,106_hr1556,q11,65.0,5,
5379,104_hr2865,q11,79.0,5,
5380,112_hr2665,q12,116.0,1,
5381,107_s2917,q12,364.0,5,
5382,107_s2917,q13,21.0,2,
5383,114_s1912,q14,1.0,1,
5384,114_s3526,q14,2.0,1,
5385,114_s3214,q14,7.0,1,
5386,114_hr2655,q14,17.0,1,
5387,114_s1950,q14,21.0,1,
5388,114_hr3736,q14,22.0,1,
5389,113_hr2168,q14,25.0,1,
5390,113_s2399,q14,27.0,1,
5391,113_hr5215,q14,46.0,1,
5392,112_hr6590,q14,57.0,1,
5393,112_hr2540,q14,68.0,1,
5394,112_hr5971,q14,70.0,1,
5395,112_hr6408,q14,71.0,1,
5396,111_hr3473,q14,90.0,2,
5397,111_hr2510,q14,93.0,2,
5398,111_hr5794,q14,94.0,2,
5399,111_s1026,q14,96.0,2,
5400,111_hr3416,q14,97.0,2,
5401,111_s1556,q14,102.0,2,
5402,111_hr1604,q14,104.0,2,
5403,111_s1265,q14,111.0,2,
5404,111_hr2499,q14,116.0,2,
5405,111_s3301,q14,118.0,2,
5406,111_hr4449,q14,120.0,2,
5407,110_s3073,q14,129.0,2,
5408,110_hr4173,q14,130.0,3,
5409,110_hr5673,q14,131.0,3,
5410,110_hr4237,q14,133.0,3,
5411,110_hr7265,q14,134.0,3,
5412,110_hr3169,q14,143.0,3,
5413,110_hr7246,q14,151.0,3,
5414,110_hr6794,q14,159.0,3,
5415,110_hr3069,q14,162.0,3,
5416,109_hr3094,q14,170.0,3,
5417,109_s4018,q14,172.0,3,
5418,109_hr4844,q14,180.0,3,
5419,109_hr841,q14,182.0,3,
5420,109_hr3910,q14,183.0,3,
5421,109_hr4867,q14,186.0,4,
5422,109_hr5913,q14,187.0,4,
5423,108_s2045,q14,199.0,4,
5424,108_hr1510,q14,201.0,4,
5425,108_hr2844,q14,202.0,4,
5426,108_hr4530,q14,203.0,4,
5427,107_s154,q14,218.0,4,
5428,107_hr1997,q14,221.0,4,
5429,107_s479,q14,227.0,4,
5430,107_s381,q14,235.0,4,
5431,107_s731,q14,240.0,4,
5432,107_hr60,q14,244.0,4,
5433,107_hr57,q14,245.0,5,
5434,107_hr430,q14,246.0,5,
5435,107_hr561,q14,248.0,5,
5436,107_hr3576,q14,250.0,5,
5437,107_hr920,q14,254.0,5,
5438,106_hr5674,q14,268.0,5,
5439,106_hr5664,q14,270.0,5,
5440,106_hr946,q14,280.0,5,
5441,106_s2633,q14,281.0,5,
5442,105_hr2147,q14,297.0,5,
5443,105_hr179,q14,299.0,5,
5444,105_hr3019,q14,300.0,5,
5445,104_hr3058,q14,317.0,5,
5446,113_s746,q15,12.0,1,
5447,113_hr2060,q15,13.0,1,
5448,113_hr699,q15,14.0,1,
5449,111_hr3187,q15,26.0,1,
5450,110_hr2261,q15,29.0,2,
5451,109_s385,q15,41.0,2,
5452,107_s165,q15,65.0,2,
5453,107_hr2164,q15,67.0,2,
5454,107_s2834,q15,68.0,3,
5455,107_s1960,q15,71.0,3,
5456,107_s130,q15,72.0,3,
5457,106_s30,q15,90.0,3,
5458,106_s1436,q15,95.0,4,
5459,106_hr4979,q15,96.0,4,
5460,106_hr2704,q15,98.0,4,
5461,106_s1523,q15,99.0,4,
5462,105_hr4690,q15,110.0,5,
5463,105_hr4747,q15,111.0,5,
5464,105_hr4535,q15,113.0,5,
5465,105_s2328,q15,117.0,5,
5466,114_hr6240,q16,2.0,1,
5467,114_hr1971,q16,7.0,1,
5468,114_hr4136,q16,11.0,1,
5469,114_s2076,q16,14.0,1,
5470,114_s2194,q16,15.0,1,
5471,114_s741,q16,19.0,1,
5472,114_hr2616,q16,23.0,1,
5473,114_s1324,q16,25.0,1,
5474,114_hr1960,q16,50.0,1,
5475,113_s2911,q16,93.0,1,
5476,113_s2100,q16,95.0,1,
5477,113_hr5521,q16,107.0,1,
5478,113_hr2875,q16,108.0,1,
5479,112_s1582,q16,172.0,1,
5480,112_s482,q16,176.0,2,
5481,112_hr910,q16,177.0,2,
5482,112_hr2317,q16,178.0,2,
5483,112_s1669,q16,185.0,2,
5484,112_hr4471,q16,193.0,2,
5485,112_hr2111,q16,215.0,2,
5486,111_hr2729,q16,268.0,2,
5487,111_hr2969,q16,274.0,2,
5488,111_hr5061,q16,281.0,2,
5489,111_hr2030,q16,282.0,2,
5490,111_s2913,q16,289.0,2,
5491,111_hr4572,q16,291.0,2,
5492,111_hr2880,q16,294.0,2,
5493,111_hr5770,q16,316.0,2,
5494,111_s1502,q16,317.0,3,
5495,111_hr3503,q16,326.0,3,
5496,111_hr4202,q16,329.0,3,
5497,111_s3381,q16,365.0,3,
5498,110_hr5402,q16,367.0,3,
5499,110_s3071,q16,373.0,3,
5500,110_hr7250,q16,378.0,3,
5501,110_s2555,q16,379.0,3,
5502,110_hr4238,q16,390.0,3,
5503,110_hr135,q16,404.0,3,
5504,110_s3642,q16,406.0,3,
5505,110_hr5529,q16,420.0,3,
5506,110_hr3274,q16,421.0,3,
5507,110_hr1451,q16,436.0,4,
5508,110_hr6057,q16,446.0,4,
5509,110_s3273,q16,451.0,4,
5510,110_s1411,q16,452.0,4,
5511,110_hr5976,q16,454.0,4,
5512,110_s3624,q16,459.0,4,
5513,110_s1073,q16,461.0,4,
5514,110_hr4174,q16,462.0,4,
5515,110_hr6218,q16,500.0,4,
5516,110_hr6256,q16,501.0,4,
5517,109_hr1584,q16,520.0,4,
5518,109_s361,q16,521.0,4,
5519,108_hr5001,q16,558.0,4,
5520,108_hr984,q16,575.0,4,
5521,108_s2917,q16,587.0,5,
5522,107_hr361,q16,602.0,5,
5523,107_s2917,q16,608.0,5,
5524,106_hr3385,q16,643.0,5,
5525,106_hr2221,q16,645.0,5,
5526,106_hr666,q16,649.0,5,
5527,106_s2380,q16,650.0,5,
5528,106_hr3634,q16,651.0,5,
5529,106_s397,q16,653.0,5,
5530,106_s2327,q16,657.0,5,
5531,106_hr1743,q16,660.0,5,
5532,106_hr1742,q16,671.0,5,
5533,104_hr1814,q16,737.0,5,
5534,104_hr3172,q16,739.0,5,
5535,114_hr2655,q17,4.0,1,
5536,114_hr1159,q17,6.0,1,
5537,114_hr5708,q17,11.0,1,
5538,114_s3284,q17,13.0,1,
5539,113_hr5334,q17,41.0,2,
5540,113_hr5696,q17,43.0,2,
5541,112_hr4258,q17,70.0,2,
5542,112_hr6310,q17,71.0,2,
5543,110_hr3653,q17,127.0,3,
5544,109_hr5410,q17,169.0,3,
5545,109_hr5388,q17,170.0,3,
5546,109_s46,q17,180.0,3,
5547,108_hr1941,q17,202.0,4,
5548,108_hr4640,q17,205.0,4,
5549,108_s2205,q17,208.0,4,
5550,108_s2917,q17,224.0,4,
5551,107_s494,q17,229.0,5,
5552,107_hr2121,q17,230.0,5,
5553,107_hr4723,q17,237.0,5,
5554,106_s2677,q17,256.0,5,
5555,114_s10,q18,0.0,1,
5556,114_hr6421,q18,1.0,2,
5557,107_hr5487,q18,37.0,4,
5558,104_hr3525,q18,58.0,5,
5559,114_hr4782,q19,1.0,1,
5560,114_hr675,q19,3.0,1,
5561,114_hr3588,q19,9.0,1,
5562,114_hr3961,q19,15.0,1,
5563,114_s382,q19,17.0,1,
5564,114_hr1105,q19,19.0,1,
5565,114_hr4389,q19,39.0,1,
5566,114_hr3264,q19,41.0,1,
5567,114_hr6513,q19,43.0,1,
5568,114_hr1928,q19,45.0,1,
5569,114_hr4140,q19,47.0,1,
5570,114_hr1777,q19,49.0,1,
5571,114_s820,q19,58.0,1,
5572,114_s450,q19,59.0,1,
5573,114_hr4708,q19,66.0,1,
5574,114_s2962,q19,68.0,1,
5575,114_hr5193,q19,74.0,1,
5576,114_s1940,q19,78.0,1,
5577,114_hr5783,q19,82.0,1,
5578,114_hr5575,q19,90.0,1,
5579,114_hr4236,q19,96.0,1,
5580,114_hr5106,q19,99.0,1,
5581,114_hr5919,q19,102.0,1,
5582,114_s2573,q19,103.0,1,
